provider_id,provider_name,provider_street_address,provider_city,provider_state,provider_zipcode,hospital_referral_region_description,total_discharges,average_covered_charges,average_total_payments,average_medicare_payments,icd_category
450270.0,LAKE WHITNEY MEDICAL CENTER,200 N SAN JACINTO STREET,WHITNEY,TX,76692.0,TX - Waco,14.0,5049.642857,4902.714286,4101.0,I01
370178.0,MEMORIAL HOSPITAL OF STILWELL,1401 WEST LOCUST,STILWELL,OK,74960.0,OK - Tulsa,22.0,5172.318182,4275.590909,3466.954545,D18
370171.0,W W HASTINGS INDIAN HOSPITAL,100 S BLISS AVENUE,TAHLEQUAH,OK,74464.0,OK - Tulsa,13.0,5193.692308,5598.0,4732.153846,D28
450754.0,HAMILTON GENERAL HOSPITAL,400 N BROWN,HAMILTON,TX,76531.0,TX - Waco,28.0,5223.285714,2985.285714,2189.285714,G81
390122.0,TITUSVILLE HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354.0,PA - Erie,25.0,5346.24,5398.52,4633.88,D28
390122.0,TITUSVILLE HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354.0,PA - Erie,30.0,5424.233333,6057.533333,5201.4,D31
370178.0,MEMORIAL HOSPITAL OF STILWELL,1401 WEST LOCUST,STILWELL,OK,74960.0,OK - Tulsa,17.0,5431.529412,4276.0,3290.352941,J02
370183.0,HENRYETTA MEDICAL CENTER,DEWEY BARTLETT ST AND MAIN ST,HENRYETTA,OK,74437.0,OK - Tulsa,32.0,5522.78125,4556.9375,3434.9375,I60
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,94.0,5538.255319,8049.93617,7255.946809,G81
370166.0,WAGONER COMMUNITY HOSPITAL,1200 WEST CHEROKEE STREET,WAGONER,OK,74467.0,OK - Tulsa,350.0,5628.331429,6813.582857,6010.74,T79
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,24.0,5705.666667,12175.20833,11285.70833,J03
370171.0,W W HASTINGS INDIAN HOSPITAL,100 S BLISS AVENUE,TAHLEQUAH,OK,74464.0,OK - Tulsa,15.0,5728.8,5694.4,4644.266667,J02
350006.0,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701.0,ND - Minot,17.0,5789.705882,3996.470588,3101.235294,I60
450270.0,LAKE WHITNEY MEDICAL CENTER,200 N SAN JACINTO STREET,WHITNEY,TX,76692.0,TX - Waco,11.0,5794.727273,6776.909091,6243.181818,R79
370178.0,MEMORIAL HOSPITAL OF STILWELL,1401 WEST LOCUST,STILWELL,OK,74960.0,OK - Tulsa,77.0,5824.649351,5670.168831,5015.792208,I01
450754.0,HAMILTON GENERAL HOSPITAL,400 N BROWN,HAMILTON,TX,76531.0,TX - Waco,25.0,5842.28,3152.04,2078.24,B96
370178.0,MEMORIAL HOSPITAL OF STILWELL,1401 WEST LOCUST,STILWELL,OK,74960.0,OK - Tulsa,30.0,5846.833333,4635.833333,4080.333333,D31
370065.0,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301.0,OK - Tulsa,17.0,5855.058824,3379.117647,2521.0,B96
330239.0,WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE,JAMESTOWN,NY,14701.0,PA - Erie,11.0,5863.272727,3526.0,2505.636364,F50
450754.0,HAMILTON GENERAL HOSPITAL,400 N BROWN,HAMILTON,TX,76531.0,TX - Waco,13.0,5885.230769,3334.0,2555.230769,B95
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,23.0,5906.130435,8274.956522,7448.0,B96
370018.0,JANE PHILLIPS MEDICAL CENTER,3500 EAST FRANK PHILLIPS BOULEVARD,BARTLESVILLE,OK,74006.0,OK - Tulsa,14.0,5922.928571,3718.785714,2037.428571,F50
390146.0,WARREN GENERAL HOSPITAL,TWO CRESCENT PARK WEST,WARREN,PA,16365.0,PA - Erie,15.0,5924.866667,4300.6,3170.733333,I60
390118.0,BRADFORD REGIONAL MEDICAL CENTER,116 INTERSTATE PARKWAY,BRADFORD,PA,16701.0,PA - Erie,11.0,5943.636364,3565.272727,2744.909091,I60
390122.0,TITUSVILLE HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354.0,PA - Erie,12.0,6124.166667,7257.833333,6508.5,I69
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,39.0,6128.358974,10429.28205,9593.282051,F90
370057.0,OKMULGEE MEMORIAL HOSPITAL,"1401 MORRIS DRIVE, P O BOX 1038",OKMULGEE,OK,74447.0,OK - Tulsa,32.0,6143.03125,4663.3125,3928.4375,D28
390118.0,BRADFORD REGIONAL MEDICAL CENTER,116 INTERSTATE PARKWAY,BRADFORD,PA,16701.0,PA - Erie,21.0,6199.380952,3905.238095,3155.142857,D28
370171.0,W W HASTINGS INDIAN HOSPITAL,100 S BLISS AVENUE,TAHLEQUAH,OK,74464.0,OK - Tulsa,19.0,6245.684211,6365.0,5415.105263,D31
370065.0,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301.0,OK - Tulsa,21.0,6275.809524,4252.142857,2851.285714,D28
170145.0,COFFEYVILLE REGIONAL MEDICAL CENTER,1400 W 4TH ST,COFFEYVILLE,KS,67337.0,OK - Tulsa,14.0,6427.214286,2893.785714,1934.928571,B96
390122.0,TITUSVILLE HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354.0,PA - Erie,27.0,6430.296296,9148.777778,8398.851852,R82
390122.0,TITUSVILLE HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354.0,PA - Erie,19.0,6457.789474,5472.631579,4476.631579,J02
330009.0,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456.0,NY - Bronx,93.0,6496.666667,9460.11828,8919.548387,I60
390118.0,BRADFORD REGIONAL MEDICAL CENTER,116 INTERSTATE PARKWAY,BRADFORD,PA,16701.0,PA - Erie,17.0,6508.470588,4047.176471,2924.588235,F90
370171.0,W W HASTINGS INDIAN HOSPITAL,100 S BLISS AVENUE,TAHLEQUAH,OK,74464.0,OK - Tulsa,11.0,6510.0,5806.0,4991.454545,D18
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,100.0,6542.4,10447.45,9704.81,D18
390118.0,BRADFORD REGIONAL MEDICAL CENTER,116 INTERSTATE PARKWAY,BRADFORD,PA,16701.0,PA - Erie,26.0,6599.769231,4360.384615,3490.846154,D31
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,14.0,6616.5,8951.857143,8150.142857,B95
390154.0,ELK REGIONAL HEALTH CENTER,763 JOHNSONBURG ROAD,SAINT MARYS,PA,15857.0,PA - Erie,14.0,6659.285714,4059.714286,3172.571429,D26
190183.0,LEONARD J CHABERT MEDICAL CENTER,1978 INDUSTRIAL BLVD,HOUMA,LA,70363.0,LA - Houma,12.0,6659.583333,6800.833333,6056.833333,Y07
370018.0,JANE PHILLIPS MEDICAL CENTER,3500 EAST FRANK PHILLIPS BOULEVARD,BARTLESVILLE,OK,74006.0,OK - Tulsa,16.0,6685.875,3600.625,2239.375,I66
450754.0,HAMILTON GENERAL HOSPITAL,400 N BROWN,HAMILTON,TX,76531.0,TX - Waco,31.0,6701.451613,3655.903226,3039.258065,G82
370166.0,WAGONER COMMUNITY HOSPITAL,1200 WEST CHEROKEE STREET,WAGONER,OK,74467.0,OK - Tulsa,11.0,6735.636364,6355.272727,5737.818182,D22
190183.0,LEONARD J CHABERT MEDICAL CENTER,1978 INDUSTRIAL BLVD,HOUMA,LA,70363.0,LA - Houma,19.0,6741.684211,6057.842105,4876.368421,D22
330239.0,WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE,JAMESTOWN,NY,14701.0,PA - Erie,12.0,6773.75,3740.833333,2711.166667,I63
390122.0,TITUSVILLE HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354.0,PA - Erie,28.0,6794.785714,7699.464286,7012.642857,J01
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,15.0,6824.066667,9508.466667,8760.2,I67
350006.0,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701.0,ND - Minot,32.0,6845.0,4286.0625,3518.8125,G82
390091.0,UPMC NORTHWEST,100 FAIRFIELD DRIVE,SENECA,PA,16346.0,PA - Erie,11.0,6884.636364,3996.0,3593.090909,G80
450754.0,HAMILTON GENERAL HOSPITAL,400 N BROWN,HAMILTON,TX,76531.0,TX - Waco,35.0,6887.6,3873.028571,3010.742857,I02
370178.0,MEMORIAL HOSPITAL OF STILWELL,1401 WEST LOCUST,STILWELL,OK,74960.0,OK - Tulsa,11.0,6897.636364,5566.090909,5207.363636,D19
370178.0,MEMORIAL HOSPITAL OF STILWELL,1401 WEST LOCUST,STILWELL,OK,74960.0,OK - Tulsa,13.0,6921.0,10707.15385,10317.76923,P11
370065.0,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301.0,OK - Tulsa,42.0,6923.238095,4719.904762,4035.666667,P12
370057.0,OKMULGEE MEMORIAL HOSPITAL,"1401 MORRIS DRIVE, P O BOX 1038",OKMULGEE,OK,74447.0,OK - Tulsa,15.0,6930.8,4525.733333,3551.066667,L11
110135.0,TAYLOR REGIONAL HOSPITAL,1297 MACON HIGHWAY,HAWKINSVILLE,GA,31036.0,GA - Macon,12.0,6934.583333,4180.916667,3142.083333,D28
370178.0,MEMORIAL HOSPITAL OF STILWELL,1401 WEST LOCUST,STILWELL,OK,74960.0,OK - Tulsa,12.0,6981.75,6207.0,5926.666667,Y07
390122.0,TITUSVILLE HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354.0,PA - Erie,22.0,7002.818182,5578.227273,4604.954545,D18
330009.0,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456.0,NY - Bronx,18.0,7006.5,8770.0,7704.444444,B95
390154.0,ELK REGIONAL HEALTH CENTER,763 JOHNSONBURG ROAD,SAINT MARYS,PA,15857.0,PA - Erie,43.0,7039.930233,3358.534884,2759.744186,G82
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,58.0,7043.844828,10397.5,9623.982759,I02
110135.0,TAYLOR REGIONAL HOSPITAL,1297 MACON HIGHWAY,HAWKINSVILLE,GA,31036.0,GA - Macon,12.0,7072.833333,4182.666667,3267.083333,I02
360351.0,CRYSTAL CLINIC ORTHOPAEDIC CENTER,444 NORTH MAIN STREET,AKRON,OH,44310.0,OH - Akron,73.0,7074.767123,5209.520548,3902.60274,D16
450754.0,HAMILTON GENERAL HOSPITAL,400 N BROWN,HAMILTON,TX,76531.0,TX - Waco,13.0,7075.0,5150.307692,4381.384615,F53
370178.0,MEMORIAL HOSPITAL OF STILWELL,1401 WEST LOCUST,STILWELL,OK,74960.0,OK - Tulsa,13.0,7076.692308,5849.923077,5109.769231,F53
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,25.0,7110.72,9959.76,9016.56,J02
450754.0,HAMILTON GENERAL HOSPITAL,400 N BROWN,HAMILTON,TX,76531.0,TX - Waco,19.0,7117.315789,4475.421053,3588.473684,B97
330277.0,CORNING HOSPITAL,176 DENISON PARKWAY EAST,CORNING,NY,14830.0,PA - Sayre,23.0,7143.652174,3181.956522,2450.652174,G81
450754.0,HAMILTON GENERAL HOSPITAL,400 N BROWN,HAMILTON,TX,76531.0,TX - Waco,39.0,7156.769231,3706.410256,2898.615385,L11
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,48.0,7159.6875,9444.5,8648.0,D28
370171.0,W W HASTINGS INDIAN HOSPITAL,100 S BLISS AVENUE,TAHLEQUAH,OK,74464.0,OK - Tulsa,14.0,7161.0,5320.571429,4682.857143,G82
390122.0,TITUSVILLE HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354.0,PA - Erie,22.0,7163.0,7511.454545,6696.909091,I01
390118.0,BRADFORD REGIONAL MEDICAL CENTER,116 INTERSTATE PARKWAY,BRADFORD,PA,16701.0,PA - Erie,13.0,7190.153846,5181.769231,4492.538462,F52
370065.0,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301.0,OK - Tulsa,25.0,7201.24,3262.2,2544.12,G81
450754.0,HAMILTON GENERAL HOSPITAL,400 N BROWN,HAMILTON,TX,76531.0,TX - Waco,27.0,7218.333333,3756.333333,2753.666667,J02
390233.0,HANOVER HOSPITAL,300 HIGHLAND AVE,HANOVER,PA,17331.0,PA - York,15.0,7257.466667,3762.133333,2952.066667,D86
110104.0,CRISP REGIONAL HOSPITAL,902 7TH STREET NORTH,CORDELE,GA,31015.0,GA - Macon,47.0,7356.808511,3895.680851,2949.957447,D28
390122.0,TITUSVILLE HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354.0,PA - Erie,25.0,7376.68,7846.04,7259.96,Y07
390118.0,BRADFORD REGIONAL MEDICAL CENTER,116 INTERSTATE PARKWAY,BRADFORD,PA,16701.0,PA - Erie,18.0,7394.611111,3226.444444,2168.0,B96
390091.0,UPMC NORTHWEST,100 FAIRFIELD DRIVE,SENECA,PA,16346.0,PA - Erie,11.0,7397.363636,3642.727273,2822.363636,D13
330127.0,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,NY,10461.0,NY - Bronx,76.0,7406.552632,7762.605263,6908.75,G81
370089.0,TAHLEQUAH CITY HOSPITAL,1400 EAST DOWNING STREET,TAHLEQUAH,OK,74465.0,OK - Tulsa,24.0,7414.625,4052.833333,2931.708333,D18
390101.0,MEMORIAL HOSPITAL YORK,325 SOUTH BELMONT STREET,YORK,PA,17403.0,PA - York,11.0,7418.909091,4295.545455,3383.909091,F50
370065.0,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301.0,OK - Tulsa,26.0,7435.615385,5006.538462,4041.5,D22
330239.0,WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE,JAMESTOWN,NY,14701.0,PA - Erie,26.0,7447.961538,3068.538462,1974.961538,G81
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,32.0,7452.5,12195.625,11450.90625,D22
390122.0,TITUSVILLE HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354.0,PA - Erie,17.0,7468.529412,9551.470588,8822.764706,D17
330239.0,WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE,JAMESTOWN,NY,14701.0,PA - Erie,34.0,7536.205882,4278.794118,3334.794118,R73
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,26.0,7543.346154,16000.30769,15484.0,D10
370171.0,W W HASTINGS INDIAN HOSPITAL,100 S BLISS AVENUE,TAHLEQUAH,OK,74464.0,OK - Tulsa,13.0,7554.461538,8018.230769,7331.461538,Y07
330277.0,CORNING HOSPITAL,176 DENISON PARKWAY EAST,CORNING,NY,14830.0,PA - Sayre,15.0,7565.666667,3374.0,2996.666667,D86
370089.0,TAHLEQUAH CITY HOSPITAL,1400 EAST DOWNING STREET,TAHLEQUAH,OK,74465.0,OK - Tulsa,14.0,7572.142857,4006.0,3287.428571,F90
330385.0,NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVENUE & 210TH STREET,BRONX,NY,10467.0,NY - Bronx,11.0,7581.909091,10486.90909,9982.545455,D26
450754.0,HAMILTON GENERAL HOSPITAL,400 N BROWN,HAMILTON,TX,76531.0,TX - Waco,24.0,7586.208333,5329.75,4209.458333,I01
370089.0,TAHLEQUAH CITY HOSPITAL,1400 EAST DOWNING STREET,TAHLEQUAH,OK,74465.0,OK - Tulsa,30.0,7600.166667,3785.266667,2979.333333,D28
370049.0,STILLWATER MEDICAL CENTER,1323 WEST 6TH STREET,STILLWATER,OK,74076.0,OK - Tulsa,15.0,7625.666667,4086.666667,3107.733333,I02
370114.0,"ST JOHN MEDICAL CENTER, INC",1923 SOUTH UTICA AVENUE,TULSA,OK,74104.0,OK - Tulsa,104.0,7642.634615,3319.442308,2308.442308,B96
350006.0,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701.0,ND - Minot,11.0,7662.636364,3448.454545,2628.090909,G81
350006.0,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701.0,ND - Minot,29.0,7665.586207,4464.103448,3531.689655,I02
380056.0,SANTIAM MEMORIAL HOSPITAL,1401 N 10TH AVENUE,STAYTON,OR,97383.0,OR - Salem,11.0,7666.727273,6013.909091,5193.545455,D31
370089.0,TAHLEQUAH CITY HOSPITAL,1400 EAST DOWNING STREET,TAHLEQUAH,OK,74465.0,OK - Tulsa,14.0,7684.857143,3257.0,2695.571429,D86
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,21.0,7689.571429,9986.190476,9291.52381,L11
110073.0,DORMINY MEDICAL CENTER,"200 PERRY HOUSE ROAD, BOX 1447",FITZGERALD,GA,31750.0,GA - Macon,16.0,7707.9375,3613.5625,2910.0625,D28
390091.0,UPMC NORTHWEST,100 FAIRFIELD DRIVE,SENECA,PA,16346.0,PA - Erie,16.0,7718.125,3092.6875,2528.6875,D86
370057.0,OKMULGEE MEMORIAL HOSPITAL,"1401 MORRIS DRIVE, P O BOX 1038",OKMULGEE,OK,74447.0,OK - Tulsa,22.0,7719.045455,4684.590909,3915.681818,I02
370232.0,MUSKOGEE COMMUNITY HOSPITAL,2900 NORTH MAIN STREET,MUSKOGEE,OK,74402.0,OK - Tulsa,12.0,7722.666667,4496.916667,3836.583333,G81
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,21.0,7735.428571,8632.428571,7774.52381,D86
110104.0,CRISP REGIONAL HOSPITAL,902 7TH STREET NORTH,CORDELE,GA,31015.0,GA - Macon,17.0,7737.294118,3116.470588,2387.764706,B96
130002.0,ST LUKES MAGIC VALLEY RMC,801 POLE LINE ROAD WEST,TWIN FALLS,ID,83301.0,ID - Boise,21.0,7737.47619,3983.857143,3235.285714,G82
110135.0,TAYLOR REGIONAL HOSPITAL,1297 MACON HIGHWAY,HAWKINSVILLE,GA,31036.0,GA - Macon,14.0,7738.5,5634.571429,4622.071429,I01
390046.0,YORK HOSPITAL,1001 SOUTH GEORGE STREET,YORK,PA,17403.0,PA - York,87.0,7768.367816,4377.011494,2940.494253,B96
330277.0,CORNING HOSPITAL,176 DENISON PARKWAY EAST,CORNING,NY,14830.0,PA - Sayre,17.0,7772.176471,4177.823529,3116.176471,I02
130007.0,ST ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706.0,ID - Boise,40.0,7793.5,3469.5,2342.875,B96
390122.0,TITUSVILLE HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354.0,PA - Erie,22.0,7797.181818,11412.04545,10746.04545,J05
390104.0,KANE COMMUNITY HOSPITAL,4372 ROUTE 6,KANE,PA,16735.0,PA - Erie,13.0,7797.230769,5603.0,4734.692308,D22
350006.0,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701.0,ND - Minot,28.0,7811.857143,3609.285714,2523.75,B96
370065.0,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301.0,OK - Tulsa,31.0,7835.322581,4219.354839,3531.741935,D18
370065.0,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301.0,OK - Tulsa,17.0,7835.647059,3937.941176,3188.823529,G82
390118.0,BRADFORD REGIONAL MEDICAL CENTER,116 INTERSTATE PARKWAY,BRADFORD,PA,16701.0,PA - Erie,18.0,7842.055556,4049.777778,3111.777778,D18
330239.0,WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE,JAMESTOWN,NY,14701.0,PA - Erie,27.0,7878.814815,3753.851852,2921.259259,G82
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,30.0,7885.666667,9542.3,8976.3,G82
370057.0,OKMULGEE MEMORIAL HOSPITAL,"1401 MORRIS DRIVE, P O BOX 1038",OKMULGEE,OK,74447.0,OK - Tulsa,14.0,7889.571429,4580.857143,4019.428571,G82
390154.0,ELK REGIONAL HEALTH CENTER,763 JOHNSONBURG ROAD,SAINT MARYS,PA,15857.0,PA - Erie,42.0,7903.380952,4224.714286,3314.428571,D22
110092.0,DODGE COUNTY HOSPITAL,901 GRIFFIN AVE,EASTMAN,GA,31023.0,GA - Macon,13.0,7924.615385,3613.153846,2921.461538,B96
370089.0,TAHLEQUAH CITY HOSPITAL,1400 EAST DOWNING STREET,TAHLEQUAH,OK,74465.0,OK - Tulsa,27.0,7927.888889,4685.0,3810.481481,B97
390118.0,BRADFORD REGIONAL MEDICAL CENTER,116 INTERSTATE PARKWAY,BRADFORD,PA,16701.0,PA - Erie,16.0,7934.125,6315.75,5468.75,D17
450754.0,HAMILTON GENERAL HOSPITAL,400 N BROWN,HAMILTON,TX,76531.0,TX - Waco,16.0,7947.0625,4706.1875,2727.0,D28
190183.0,LEONARD J CHABERT MEDICAL CENTER,1978 INDUSTRIAL BLVD,HOUMA,LA,70363.0,LA - Houma,12.0,7948.75,4890.416667,3761.083333,L11
330239.0,WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE,JAMESTOWN,NY,14701.0,PA - Erie,86.0,7951.395349,4008.023256,3069.081395,D18
450348.0,FALLS COMMUNITY HOSPITAL AND CLINIC,322 COLEMAN STREET,MARLIN,TX,76661.0,TX - Waco,23.0,7951.695652,5996.0,5360.347826,P12
330009.0,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456.0,NY - Bronx,27.0,7952.555556,11955.14815,11188.40741,J03
170145.0,COFFEYVILLE REGIONAL MEDICAL CENTER,1400 W 4TH ST,COFFEYVILLE,KS,67337.0,OK - Tulsa,41.0,7953.95122,3504.04878,2843.707317,D28
150166.0,PINNACLE HOSPITAL,9301 CONNECTICUT DR,CROWN POINT,IN,46307.0,IN - Gary,14.0,7960.571429,3699.571429,2810.142857,D28
110073.0,DORMINY MEDICAL CENTER,"200 PERRY HOUSE ROAD, BOX 1447",FITZGERALD,GA,31750.0,GA - Macon,16.0,7963.125,5231.75,4603.0,Y07
130007.0,ST ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706.0,ID - Boise,11.0,7968.454545,4377.454545,2801.727273,L11
370018.0,JANE PHILLIPS MEDICAL CENTER,3500 EAST FRANK PHILLIPS BOULEVARD,BARTLESVILLE,OK,74006.0,OK - Tulsa,11.0,7973.636364,3144.363636,2221.090909,B96
390046.0,YORK HOSPITAL,1001 SOUTH GEORGE STREET,YORK,PA,17403.0,PA - York,29.0,7984.0,4533.103448,3480.344828,I66
