provider_id,provider_name,provider_street_address,provider_city,provider_state,provider_zipcode,hospital_referral_region_description,total_discharges,average_covered_charges,average_total_payments,average_medicare_payments,icd_category
370065.0,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301.0,OK - Tulsa,13.0,5692.615385,4306.615385,3204.538462,D28
370178.0,MEMORIAL HOSPITAL OF STILWELL,1401 WEST LOCUST,STILWELL,OK,74960.0,OK - Tulsa,39.0,5721.230769,5602.512821,4727.846154,D22
370183.0,HILLCREST HOSPITAL HENRYETTA,DEWEY BARTLETT ST AND MAIN ST,HENRYETTA,OK,74437.0,OK - Tulsa,18.0,5732.888889,4867.333333,3366.555556,I60
370065.0,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301.0,OK - Tulsa,11.0,5817.818182,3538.818182,2452.636364,B96
370178.0,MEMORIAL HOSPITAL OF STILWELL,1401 WEST LOCUST,STILWELL,OK,74960.0,OK - Tulsa,73.0,5851.794521,6277.178082,5446.013699,I01
370178.0,MEMORIAL HOSPITAL OF STILWELL,1401 WEST LOCUST,STILWELL,OK,74960.0,OK - Tulsa,23.0,5983.173913,6423.434783,5755.434783,Y07
370178.0,MEMORIAL HOSPITAL OF STILWELL,1401 WEST LOCUST,STILWELL,OK,74960.0,OK - Tulsa,15.0,6010.066667,7330.4,6392.533333,P15
370178.0,MEMORIAL HOSPITAL OF STILWELL,1401 WEST LOCUST,STILWELL,OK,74960.0,OK - Tulsa,33.0,6174.575758,6643.454545,5643.939394,J01
390122.0,TITUSVILLE HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354.0,PA - Erie,12.0,6217.916667,10068.5,9286.166667,R78
370166.0,WAGONER COMMUNITY HOSPITAL,1200 WEST CHEROKEE STREET,WAGONER,OK,74467.0,OK - Tulsa,350.0,6249.208571,7015.997143,6187.022857,T79
390122.0,TITUSVILLE HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354.0,PA - Erie,18.0,6358.0,7678.388889,6896.833333,I01
190183.0,LEONARD J CHABERT MEDICAL CENTER,1978 INDUSTRIAL BLVD,HOUMA,LA,70363.0,LA - Houma,17.0,6419.0,5090.588235,4370.352941,G82
370057.0,MUSCOGEE (CREEK) NATION MEDICAL CENTER,1401 MORRIS DRIVE,OKMULGEE,OK,74447.0,OK - Tulsa,25.0,6431.44,5008.12,4115.0,D31
390122.0,TITUSVILLE HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354.0,PA - Erie,17.0,6441.764706,8095.117647,7333.941176,Y07
330239.0,WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE,JAMESTOWN,NY,14701.0,PA - Erie,24.0,6455.708333,3860.916667,2780.25,D28
330239.0,WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE,JAMESTOWN,NY,14701.0,PA - Erie,21.0,6479.571429,3215.52381,1974.47619,B96
390122.0,TITUSVILLE HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354.0,PA - Erie,18.0,6654.0,9528.277778,8610.5,R82
110130.0,IRWIN COUNTY HOSPITAL,710 N IRWIN AVENUE,OCILLA,GA,31774.0,GA - Macon,15.0,6693.2,4361.6,2343.2,I02
370178.0,MEMORIAL HOSPITAL OF STILWELL,1401 WEST LOCUST,STILWELL,OK,74960.0,OK - Tulsa,15.0,6735.066667,7617.733333,6678.0,R82
370089.0,TAHLEQUAH CITY HOSPITAL,1400 EAST DOWNING STREET,TAHLEQUAH,OK,74465.0,OK - Tulsa,11.0,6780.454545,3690.727273,2717.454545,I67
330009.0,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456.0,NY - Bronx,15.0,6847.466667,8280.6,6925.866667,D86
390122.0,TITUSVILLE HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354.0,PA - Erie,18.0,6893.666667,6755.833333,5775.388889,D22
330009.0,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456.0,NY - Bronx,75.0,6934.906667,10175.68,8631.68,I60
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,67.0,6935.61194,8420.283582,7287.58209,G81
390091.0,UPMC NORTHWEST,100 FAIRFIELD DRIVE,SENECA,PA,16346.0,PA - Erie,13.0,7037.615385,3092.538462,2363.923077,D86
330239.0,WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE,JAMESTOWN,NY,14701.0,PA - Erie,19.0,7040.105263,4410.526316,3604.842105,D31
370065.0,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301.0,OK - Tulsa,27.0,7043.62963,4504.296296,3848.592593,D18
390118.0,BRADFORD REGIONAL MEDICAL CENTER,116 INTERSTATE PARKWAY,BRADFORD,PA,16701.0,PA - Erie,16.0,7045.1875,4120.6875,3082.3125,J02
390118.0,BRADFORD REGIONAL MEDICAL CENTER,116 INTERSTATE PARKWAY,BRADFORD,PA,16701.0,PA - Erie,15.0,7076.666667,3224.133333,2278.066667,B96
110104.0,CRISP REGIONAL HOSPITAL,902 7TH STREET NORTH,CORDELE,GA,31015.0,GA - Macon,11.0,7083.818182,3803.636364,3160.363636,G82
330239.0,WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE,JAMESTOWN,NY,14701.0,PA - Erie,15.0,7129.4,3580.2,2640.466667,I67
370057.0,MUSCOGEE (CREEK) NATION MEDICAL CENTER,1401 MORRIS DRIVE,OKMULGEE,OK,74447.0,OK - Tulsa,36.0,7135.916667,4476.027778,3691.361111,D28
370178.0,MEMORIAL HOSPITAL OF STILWELL,1401 WEST LOCUST,STILWELL,OK,74960.0,OK - Tulsa,25.0,7178.48,11589.16,10908.04,P11
370178.0,MEMORIAL HOSPITAL OF STILWELL,1401 WEST LOCUST,STILWELL,OK,74960.0,OK - Tulsa,20.0,7180.6,3845.3,3198.3,D86
390146.0,WARREN GENERAL HOSPITAL,TWO CRESCENT PARK WEST,WARREN,PA,16365.0,PA - Erie,33.0,7200.333333,4578.666667,3395.242424,I60
390154.0,PENN HIGHLANDS ELK,763 JOHNSONBURG ROAD,SAINT MARYS,PA,15857.0,PA - Erie,14.0,7209.142857,3508.428571,2751.285714,D28
390122.0,TITUSVILLE HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354.0,PA - Erie,11.0,7221.363636,5558.636364,4702.636364,D28
390154.0,PENN HIGHLANDS ELK,763 JOHNSONBURG ROAD,SAINT MARYS,PA,15857.0,PA - Erie,21.0,7319.47619,3603.47619,2541.571429,J02
390118.0,BRADFORD REGIONAL MEDICAL CENTER,116 INTERSTATE PARKWAY,BRADFORD,PA,16701.0,PA - Erie,24.0,7321.666667,4523.041667,3628.0,D31
370057.0,MUSCOGEE (CREEK) NATION MEDICAL CENTER,1401 MORRIS DRIVE,OKMULGEE,OK,74447.0,OK - Tulsa,14.0,7347.428571,4783.642857,3855.357143,D18
350006.0,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701.0,ND - Minot,19.0,7354.842105,3473.842105,2341.157895,B96
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,34.0,7410.294118,10139.08824,8986.411765,I02
370089.0,TAHLEQUAH CITY HOSPITAL,1400 EAST DOWNING STREET,TAHLEQUAH,OK,74465.0,OK - Tulsa,14.0,7430.642857,4677.428571,3586.0,D22
370065.0,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301.0,OK - Tulsa,17.0,7470.764706,5100.705882,4478.823529,D22
330009.0,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456.0,NY - Bronx,122.0,7482.47541,8112.95082,6851.090164,G81
110073.0,DORMINY MEDICAL CENTER,"200 PERRY HOUSE ROAD, BOX 1447",FITZGERALD,GA,31750.0,GA - Macon,30.0,7494.933333,4213.466667,3421.0,D31
390118.0,BRADFORD REGIONAL MEDICAL CENTER,116 INTERSTATE PARKWAY,BRADFORD,PA,16701.0,PA - Erie,15.0,7539.0,4827.8,3873.4,D22
370089.0,TAHLEQUAH CITY HOSPITAL,1400 EAST DOWNING STREET,TAHLEQUAH,OK,74465.0,OK - Tulsa,11.0,7549.0,3964.363636,3000.727273,J02
390091.0,UPMC NORTHWEST,100 FAIRFIELD DRIVE,SENECA,PA,16346.0,PA - Erie,37.0,7579.432432,2976.540541,2109.837838,B96
370018.0,JANE PHILLIPS MEDICAL CENTER,3500 EAST FRANK PHILLIPS BOULEVARD,BARTLESVILLE,OK,74006.0,OK - Tulsa,11.0,7619.636364,3833.272727,2055.636364,I66
370057.0,MUSCOGEE (CREEK) NATION MEDICAL CENTER,1401 MORRIS DRIVE,OKMULGEE,OK,74447.0,OK - Tulsa,26.0,7637.423077,4403.846154,3587.384615,G82
390113.0,MEADVILLE MEDICAL CENTER,751 LIBERTY STREET,MEADVILLE,PA,16335.0,PA - Erie,19.0,7650.789474,4212.315789,2866.105263,I60
330009.0,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456.0,NY - Bronx,28.0,7672.785714,8973.678571,7556.642857,B95
110104.0,CRISP REGIONAL HOSPITAL,902 7TH STREET NORTH,CORDELE,GA,31015.0,GA - Macon,13.0,7685.615385,4647.461538,3556.692308,D22
450754.0,HAMILTON GENERAL HOSPITAL,400 N BROWN,HAMILTON,TX,76531.0,TX - Waco,44.0,7749.0,4020.522727,3104.25,D18
370089.0,TAHLEQUAH CITY HOSPITAL,1400 EAST DOWNING STREET,TAHLEQUAH,OK,74465.0,OK - Tulsa,20.0,7790.15,3143.0,2285.1,G81
390154.0,PENN HIGHLANDS ELK,763 JOHNSONBURG ROAD,SAINT MARYS,PA,15857.0,PA - Erie,15.0,7794.733333,4899.666667,3954.333333,Y06
190183.0,LEONARD J CHABERT MEDICAL CENTER,1978 INDUSTRIAL BLVD,HOUMA,LA,70363.0,LA - Houma,12.0,7806.666667,8158.083333,7359.416667,P15
390118.0,BRADFORD REGIONAL MEDICAL CENTER,116 INTERSTATE PARKWAY,BRADFORD,PA,16701.0,PA - Erie,28.0,7828.892857,5766.642857,4871.642857,D11
450754.0,HAMILTON GENERAL HOSPITAL,400 N BROWN,HAMILTON,TX,76531.0,TX - Waco,32.0,7844.03125,3835.71875,2775.9375,J02
130002.0,ST LUKE'S MAGIC VALLEY RMC,801 POLE LINE ROAD WEST,TWIN FALLS,ID,83301.0,ID - Boise,25.0,7846.6,3789.52,3221.52,I66
390154.0,PENN HIGHLANDS ELK,763 JOHNSONBURG ROAD,SAINT MARYS,PA,15857.0,PA - Erie,19.0,7863.315789,2816.894737,1886.578947,B96
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,11.0,7868.090909,8554.636364,7686.545455,D86
190183.0,LEONARD J CHABERT MEDICAL CENTER,1978 INDUSTRIAL BLVD,HOUMA,LA,70363.0,LA - Houma,14.0,7887.142857,6372.857143,5201.714286,D22
330239.0,WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE,JAMESTOWN,NY,14701.0,PA - Erie,22.0,7897.0,4107.090909,2846.954545,G82
370114.0,"ST JOHN MEDICAL CENTER, INC",1923 SOUTH UTICA AVENUE,TULSA,OK,74104.0,OK - Tulsa,48.0,7908.6875,3680.1875,2467.208333,I67
330239.0,WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE,JAMESTOWN,NY,14701.0,PA - Erie,11.0,7913.545455,4751.545455,3893.0,D29
390154.0,PENN HIGHLANDS ELK,763 JOHNSONBURG ROAD,SAINT MARYS,PA,15857.0,PA - Erie,22.0,7949.818182,3428.545455,2895.454545,G82
370065.0,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301.0,OK - Tulsa,13.0,7956.538462,6940.230769,5900.384615,D17
330239.0,WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE,JAMESTOWN,NY,14701.0,PA - Erie,13.0,7957.538462,4935.692308,4033.538462,J03
170145.0,COFFEYVILLE REGIONAL MEDICAL CENTER,1400 W 4TH ST,COFFEYVILLE,KS,67337.0,OK - Tulsa,21.0,7967.0,4555.0,3545.47619,D22
370089.0,TAHLEQUAH CITY HOSPITAL,1400 EAST DOWNING STREET,TAHLEQUAH,OK,74465.0,OK - Tulsa,13.0,7967.846154,3518.384615,2789.769231,I66
370065.0,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301.0,OK - Tulsa,35.0,7982.142857,4702.742857,3947.828571,D31
330239.0,WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE,JAMESTOWN,NY,14701.0,PA - Erie,39.0,8007.589744,4324.615385,3390.666667,R73
370089.0,TAHLEQUAH CITY HOSPITAL,1400 EAST DOWNING STREET,TAHLEQUAH,OK,74465.0,OK - Tulsa,17.0,8014.529412,4332.588235,3501.764706,D31
370114.0,"ST JOHN MEDICAL CENTER, INC",1923 SOUTH UTICA AVENUE,TULSA,OK,74104.0,OK - Tulsa,25.0,8018.92,3315.72,2205.8,D86
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,12.0,8047.833333,10963.25,9449.166667,R77
390118.0,BRADFORD REGIONAL MEDICAL CENTER,116 INTERSTATE PARKWAY,BRADFORD,PA,16701.0,PA - Erie,27.0,8053.333333,4166.814815,3031.962963,I02
130002.0,ST LUKE'S MAGIC VALLEY RMC,801 POLE LINE ROAD WEST,TWIN FALLS,ID,83301.0,ID - Boise,20.0,8064.7,3320.85,2493.4,B96
390198.0,MILLCREEK COMMUNITY HOSPITAL,5515 PEACH STREET,ERIE,PA,16509.0,PA - Erie,16.0,8080.1875,5309.8125,3740.75,L11
370227.0,ST JOHN OWASSO,12451 EAST 100TH STREET NORTH,OWASSO,OK,74055.0,OK - Tulsa,13.0,8080.538462,3027.461538,1852.076923,B96
390091.0,UPMC NORTHWEST,100 FAIRFIELD DRIVE,SENECA,PA,16346.0,PA - Erie,40.0,8081.1,3613.15,2708.95,D28
390122.0,TITUSVILLE HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354.0,PA - Erie,12.0,8083.166667,8208.583333,7137.25,F53
450283.0,COZBY GERMANY HOSPITAL,707 N WALDRIP,GRAND SALINE,TX,75140.0,TX - Tyler,11.0,8088.454545,5121.727273,4263.181818,D28
390091.0,UPMC NORTHWEST,100 FAIRFIELD DRIVE,SENECA,PA,16346.0,PA - Erie,21.0,8094.857143,3631.666667,2785.714286,L11
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,11.0,8097.181818,13751.63636,12799.81818,A96
330009.0,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456.0,NY - Bronx,21.0,8141.095238,10308.42857,8996.904762,I02
390198.0,MILLCREEK COMMUNITY HOSPITAL,5515 PEACH STREET,ERIE,PA,16509.0,PA - Erie,12.0,8152.083333,6380.0,4729.083333,D22
390118.0,BRADFORD REGIONAL MEDICAL CENTER,116 INTERSTATE PARKWAY,BRADFORD,PA,16701.0,PA - Erie,24.0,8176.458333,4290.875,3449.5,D18
390091.0,UPMC NORTHWEST,100 FAIRFIELD DRIVE,SENECA,PA,16346.0,PA - Erie,14.0,8188.928571,4598.214286,3414.0,D29
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,42.0,8198.404762,9142.02381,8141.738095,I66
330239.0,WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE,JAMESTOWN,NY,14701.0,PA - Erie,12.0,8285.916667,4736.0,2635.083333,R77
370089.0,TAHLEQUAH CITY HOSPITAL,1400 EAST DOWNING STREET,TAHLEQUAH,OK,74465.0,OK - Tulsa,13.0,8288.307692,3960.923077,3145.538462,I02
370034.0,MCALESTER REGIONAL HEALTH CENTER,ONE CLARK BASS BOULEVARD,MCALESTER,OK,74501.0,OK - Tulsa,19.0,8288.842105,3739.842105,2408.315789,I66
390091.0,UPMC NORTHWEST,100 FAIRFIELD DRIVE,SENECA,PA,16346.0,PA - Erie,12.0,8289.666667,3522.75,2357.25,F50
190183.0,LEONARD J CHABERT MEDICAL CENTER,1978 INDUSTRIAL BLVD,HOUMA,LA,70363.0,LA - Houma,11.0,8295.818182,5886.363636,5094.181818,P12
370065.0,CRAIG GENERAL HOSPITAL,735 NORTH FOREMAN,VINITA,OK,74301.0,OK - Tulsa,22.0,8305.818182,6630.136364,5721.590909,P15
370089.0,TAHLEQUAH CITY HOSPITAL,1400 EAST DOWNING STREET,TAHLEQUAH,OK,74465.0,OK - Tulsa,30.0,8315.366667,4124.8,3261.2,D18
370166.0,WAGONER COMMUNITY HOSPITAL,1200 WEST CHEROKEE STREET,WAGONER,OK,74467.0,OK - Tulsa,18.0,8339.388889,5134.388889,4219.722222,D28
370171.0,W W HASTINGS INDIAN HOSPITAL,100 S BLISS AVENUE,TAHLEQUAH,OK,74464.0,OK - Tulsa,13.0,8349.692308,6111.923077,5303.0,D18
390122.0,TITUSVILLE HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354.0,PA - Erie,15.0,8370.666667,12128.13333,11498.53333,A93
390154.0,PENN HIGHLANDS ELK,763 JOHNSONBURG ROAD,SAINT MARYS,PA,15857.0,PA - Erie,31.0,8384.83871,4255.354839,3420.516129,D22
390122.0,TITUSVILLE HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354.0,PA - Erie,27.0,8396.62963,11980.66667,11196.51852,J05
390091.0,UPMC NORTHWEST,100 FAIRFIELD DRIVE,SENECA,PA,16346.0,PA - Erie,17.0,8414.176471,3454.117647,2818.0,G82
370235.0,ST JOHN BROKEN ARROW,1000 WEST BOISE CIRCLE,BROKEN ARROW,OK,74012.0,OK - Tulsa,21.0,8426.52381,6902.238095,2839.761905,D22
330239.0,WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE,JAMESTOWN,NY,14701.0,PA - Erie,11.0,8471.454545,5016.0,4162.545455,I62
330277.0,CORNING HOSPITAL,176 DENISON PARKWAY EAST,CORNING,NY,14830.0,PA - Sayre,20.0,8471.5,5256.95,4550.75,F52
330385.0,NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVENUE & 210TH STREET,BRONX,NY,10467.0,NY - Bronx,36.0,8485.444444,7463.222222,6276.972222,G81
390236.0,"MEMORIAL HOSPITAL, INC  TOWANDA",91 HOSPITAL DRIVE,TOWANDA,PA,18848.0,PA - Sayre,13.0,8485.461538,5607.153846,4796.076923,D22
280111.0,COLUMBUS COMMUNITY HOSPITAL,4600 38TH ST,COLUMBUS,NE,68601.0,NE - Omaha,18.0,8495.444444,6594.722222,5238.333333,D22
390091.0,UPMC NORTHWEST,100 FAIRFIELD DRIVE,SENECA,PA,16346.0,PA - Erie,28.0,8521.5,3024.428571,2184.464286,G81
330009.0,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456.0,NY - Bronx,14.0,8536.928571,10042.78571,8638.571429,L11
370114.0,"ST JOHN MEDICAL CENTER, INC",1923 SOUTH UTICA AVENUE,TULSA,OK,74104.0,OK - Tulsa,33.0,8558.090909,3647.969697,2544.393939,F50
370089.0,TAHLEQUAH CITY HOSPITAL,1400 EAST DOWNING STREET,TAHLEQUAH,OK,74465.0,OK - Tulsa,15.0,8559.933333,3103.733333,2083.2,B96
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,33.0,8560.212121,11151.78788,9808.090909,F90
370089.0,TAHLEQUAH CITY HOSPITAL,1400 EAST DOWNING STREET,TAHLEQUAH,OK,74465.0,OK - Tulsa,12.0,8596.75,4849.583333,3900.583333,J03
380051.0,SALEM HOSPITAL,"890 OAK STREET, SE",SALEM,OR,97301.0,OR - Salem,21.0,8601.428571,4290.142857,2580.857143,B96
370171.0,W W HASTINGS INDIAN HOSPITAL,100 S BLISS AVENUE,TAHLEQUAH,OK,74464.0,OK - Tulsa,13.0,8608.692308,9891.538462,8982.923077,R78
330184.0,MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,NEW ROCHELLE,NY,10802.0,NY - Bronx,57.0,8643.070175,5503.192982,4268.45614,G81
390154.0,PENN HIGHLANDS ELK,763 JOHNSONBURG ROAD,SAINT MARYS,PA,15857.0,PA - Erie,42.0,8663.142857,3964.404762,3143.833333,D31
390154.0,PENN HIGHLANDS ELK,763 JOHNSONBURG ROAD,SAINT MARYS,PA,15857.0,PA - Erie,15.0,8680.933333,4167.533333,2994.466667,D26
390118.0,BRADFORD REGIONAL MEDICAL CENTER,116 INTERSTATE PARKWAY,BRADFORD,PA,16701.0,PA - Erie,19.0,8700.473684,4035.052632,3279.789474,D28
370171.0,W W HASTINGS INDIAN HOSPITAL,100 S BLISS AVENUE,TAHLEQUAH,OK,74464.0,OK - Tulsa,12.0,8740.25,5875.5,4902.833333,J02
380051.0,SALEM HOSPITAL,"890 OAK STREET, SE",SALEM,OR,97301.0,OR - Salem,16.0,8765.3125,4865.6875,3385.375,I66
390122.0,TITUSVILLE HOSPITAL,406 WEST OAK STREET,TITUSVILLE,PA,16354.0,PA - Erie,50.0,8767.0,15135.8,14126.52,P11
390198.0,MILLCREEK COMMUNITY HOSPITAL,5515 PEACH STREET,ERIE,PA,16509.0,PA - Erie,13.0,8768.384615,5552.769231,4056.538462,G82
110104.0,CRISP REGIONAL HOSPITAL,902 7TH STREET NORTH,CORDELE,GA,31015.0,GA - Macon,19.0,8773.894737,4005.052632,3203.789474,I02
330080.0,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451.0,NY - Bronx,65.0,8796.138462,10935.61538,9771.984615,D18
370227.0,ST JOHN OWASSO,12451 EAST 100TH STREET NORTH,OWASSO,OK,74055.0,OK - Tulsa,16.0,8813.6875,4426.8125,3007.6875,D22
350006.0,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701.0,ND - Minot,26.0,8819.230769,4247.692308,3314.5,G82
370114.0,"ST JOHN MEDICAL CENTER, INC",1923 SOUTH UTICA AVENUE,TULSA,OK,74104.0,OK - Tulsa,254.0,8827.799213,3276.267717,2133.133858,G81
390113.0,MEADVILLE MEDICAL CENTER,751 LIBERTY STREET,MEADVILLE,PA,16335.0,PA - Erie,111.0,8828.873874,6023.873874,4778.207207,T79
370049.0,STILLWATER MEDICAL CENTER,1323 WEST 6TH STREET,STILLWATER,OK,74076.0,OK - Tulsa,13.0,8832.615385,4086.230769,3184.076923,D13
330009.0,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456.0,NY - Bronx,68.0,8844.955882,10646.29412,9273.691176,F90
350006.0,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701.0,ND - Minot,16.0,8863.25,4139.1875,2693.375,F50
110073.0,DORMINY MEDICAL CENTER,"200 PERRY HOUSE ROAD, BOX 1447",FITZGERALD,GA,31750.0,GA - Macon,18.0,8871.055556,4191.833333,3015.5,I02
330239.0,WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE,JAMESTOWN,NY,14701.0,PA - Erie,13.0,8877.769231,4853.076923,3197.230769,P12
